Season,T1_ID,T2_ID,WScore,LScore,Target,SeasonAvgScore_T1,SeasonWinRatio_T1,TeamName_T1,SeedNumber_T1,SeasonAvgScore_T2,SeasonWinRatio_T2,TeamName_T2,SeedNumber_T2,Gender
2009,1268,1143,84,71,1,70.05576923076923,0.6060606060606061,Maryland,10.0,72.78636363636363,0.6875,California,7.0,Men
2008,1390,1266,82,81,1,69.01373626373626,0.7878787878787878,Stanford,3.0,73.16183574879227,0.71875,Marquette,6.0,Men
2013,1196,1278,78,64,1,68.01098901098901,0.7878787878787878,Florida,3.0,66.26666666666667,0.625,Minnesota,11.0,Men
2025,1196,1120,79,73,1,81.875,0.8823529411764706,Florida,1.0,81.2,0.8484848484848485,Auburn,1.0,Men
2018,1211,1422,68,64,1,82.33333333333334,0.8823529411764706,Gonzaga,4.0,70.46428571428572,0.7741935483870968,UNC Greensboro,13.0,Men
1997,1462,1435,80,68,1,79.9590909090909,0.8148148148148148,Xavier,7.0,67.73484848484848,0.6206896551724138,Vanderbilt,10.0,Men
2023,1116,1242,72,71,1,73.46153846153845,0.6060606060606061,Arkansas,8.0,69.88359788359789,0.7941176470588235,Kansas,1.0,Men
2021,1124,1222,78,59,1,76.02272727272728,0.9166666666666666,Baylor,1.0,72.1159420289855,0.8846153846153846,Houston,2.0,Men
2002,1409,1266,71,69,1,79.53,0.8064516129032258,Tulsa,12.0,68.85897435897436,0.8125,Marquette,5.0,Men
2017,1199,1195,86,80,1,78.985,0.7575757575757576,Florida St,3.0,73.0527950310559,0.7666666666666667,FGCU,14.0,Men
2024,1163,1345,75,60,1,73.43010752688171,0.9117647058823529,Connecticut,1.0,80.20689655172413,0.8787878787878788,Purdue,1.0,Men
2004,1412,1449,102,100,1,72.44444444444444,0.6896551724137931,UAB,9.0,79.35167464114832,0.6333333333333333,Washington,8.0,Men
2006,1196,1437,75,62,1,76.63888888888889,0.8181818181818182,Florida,3.0,72.195,0.8620689655172413,Villanova,1.0,Men
2004,1181,1228,72,62,1,78.3037037037037,0.84375,Duke,1.0,67.52083333333333,0.8,Illinois,5.0,Men
2013,1433,1103,88,42,1,72.32211538461539,0.7647058823529411,VCU,5.0,69.93333333333334,0.8064516129032258,Akron,12.0,Men
2000,1181,1249,82,55,1,84.60185185185185,0.8709677419354839,Duke,1.0,63.13333333333333,0.5,Lamar,16.0,Men
2009,1437,1338,78,76,1,72.27472527472528,0.7878787878787878,Villanova,3.0,71.55092592592592,0.8709677419354839,Pittsburgh,1.0,Men
1991,1207,1435,70,60,1,64.13095238095238,0.5384615384615384,Georgetown,8.0,72.29166666666667,0.5862068965517241,Vanderbilt,9.0,Men
1994,1116,1299,94,79,1,83.5625,0.8888888888888888,Arkansas,1.0,74.4,0.5555555555555556,NC A&T,16.0,Men
2000,1235,1148,88,78,1,72.95192307692308,0.8666666666666667,Iowa St,2.0,71.36,0.8333333333333334,Central Conn,15.0,Men
1996,1345,1441,73,71,1,69.68,0.8333333333333334,Purdue,1.0,81.24848484848485,0.5769230769230769,W Carolina,16.0,Men
1991,1314,1185,93,67,1,83.86,0.8333333333333334,North Carolina,1.0,75.49242424242425,0.7857142857142857,E Michigan,12.0,Men
1989,1207,1323,81,74,1,78.3409090909091,0.8461538461538461,Georgetown,1.0,77.1125,0.7142857142857143,Notre Dame,9.0,Men
2016,1139,1403,71,61,1,76.68333333333334,0.6774193548387096,Butler,9.0,71.01096491228071,0.6129032258064516,Texas Tech,8.0,Men
2012,1257,1307,59,56,1,65.36111111111111,0.7428571428571429,Louisville,4.0,69.58974358974359,0.8125,New Mexico,5.0,Men
2018,1397,1460,73,47,1,72.9925,0.7575757575757576,Tennessee,3.0,69.28985507246378,0.71875,Wright St,14.0,Men
1985,1207,1250,68,43,1,70.34,0.9259259259259259,Georgetown,1.0,67.50252525252526,0.3793103448275862,Lehigh,16.0,Men
1994,1335,1304,90,80,1,73.90217391304347,0.92,Penn,11.0,86.20277777777778,0.6896551724137931,Nebraska,6.0,Men
2015,1112,1411,93,72,1,72.17741935483872,0.9117647058823529,Arizona,2.0,65.76893939393939,0.6470588235294118,TX Southern,15.0,Men
1990,1320,1281,74,71,1,72.65,0.7142857142857143,Northern Iowa,14.0,83.2304347826087,0.8214285714285714,Missouri,3.0,Men
2003,1112,1323,88,71,1,81.6,0.8928571428571429,Arizona,1.0,78.88636363636363,0.7096774193548387,Notre Dame,5.0,Men
1999,1277,1279,74,66,1,67.16071428571428,0.875,Michigan St,1.0,74.41666666666666,0.5714285714285714,Mississippi,9.0,Men
1989,1424,1225,68,56,1,86.3076923076923,0.7878787878787878,UNLV,4.0,72.53809523809524,0.8076923076923077,Idaho,13.0,Men
1990,1424,1210,90,81,1,88.9655172413793,0.8529411764705882,UNLV,1.0,86.16666666666667,0.8,Georgia Tech,4.0,Men
1989,1231,1206,99,85,1,76.66571428571429,0.78125,Indiana,2.0,74.50526315789475,0.6551724137931034,George Mason,15.0,Men
1996,1185,1181,75,60,1,78.58636363636364,0.8148148148148148,E Michigan,9.0,74.48611111111111,0.6,Duke,8.0,Men
2012,1199,1382,66,63,1,67.45138888888889,0.7272727272727273,Florida St,3.0,68.35681818181818,0.6451612903225806,St Bonaventure,14.0,Men
1988,1314,1276,78,69,1,78.16666666666667,0.8,North Carolina,2.0,82.73913043478261,0.7666666666666667,Michigan,3.0,Men
2025,1120,1277,70,64,1,81.2,0.8484848484848485,Auburn,1.0,73.55555555555554,0.8181818181818182,Michigan St,2.0,Men
1992,1231,1261,89,79,1,75.9927536231884,0.7931034482758621,Indiana,2.0,83.91111111111111,0.6896551724137931,LSU,7.0,Men
2004,1163,1210,82,73,1,74.12962962962962,0.8181818181818182,Connecticut,2.0,77.13043478260869,0.71875,Georgia Tech,3.0,Men
2005,1137,1242,64,63,1,61.20959595959596,0.7096774193548387,Bucknell,14.0,72.69565217391305,0.7931034482758621,Kansas,3.0,Men
2006,1261,1181,62,54,1,72.29545454545455,0.7333333333333333,LSU,4.0,80.48333333333333,0.9090909090909091,Duke,1.0,Men
2010,1326,1210,75,66,1,69.4920634920635,0.7941176470588235,Ohio St,2.0,71.5297619047619,0.6363636363636364,Georgia Tech,10.0,Men
2007,1272,1305,78,62,1,75.86666666666667,0.9090909090909091,Memphis,2.0,73.98148148148148,0.8709677419354839,Nevada,7.0,Men
2007,1130,1403,84,75,1,72.59772727272727,0.6451612903225806,Boston College,7.0,69.61309523809524,0.6363636363636364,Texas Tech,10.0,Men
1988,1328,1112,86,78,1,92.01666666666667,0.9090909090909091,Oklahoma,1.0,76.31451612903226,0.9393939393939394,Arizona,1.0,Men
1991,1231,1199,82,60,1,84.64351851851852,0.8709677419354839,Indiana,2.0,78.6,0.6666666666666666,Florida St,7.0,Men
2013,1277,1272,70,48,1,65.70833333333334,0.75,Michigan St,3.0,73.31666666666666,0.8823529411764706,Memphis,6.0,Men
2014,1332,1140,87,68,1,79.59178743961353,0.71875,Oregon,7.0,83.18181818181819,0.6666666666666666,BYU,10.0,Men
1989,1181,1207,85,77,1,82.33928571428572,0.7741935483870968,Duke,2.0,78.3409090909091,0.8461538461538461,Georgetown,1.0,Men
1999,1326,1293,72,58,1,74.56818181818181,0.7333333333333333,Ohio St,4.0,75.5,0.8333333333333334,Murray St,13.0,Men
2002,1242,1332,104,86,1,83.61111111111111,0.9,Kansas,1.0,85.0,0.7333333333333333,Oregon,2.0,Men
2024,1228,1235,72,69,1,81.97596153846155,0.7647058823529411,Illinois,3.0,71.75396825396825,0.7941176470588235,Iowa St,2.0,Men
1985,1424,1361,85,80,1,73.62962962962963,0.9,UNLV,4.0,78.11490683229813,0.7666666666666667,San Diego St,13.0,Men
1996,1400,1276,80,76,1,79.22777777777779,0.6896551724137931,Texas,10.0,69.30909090909091,0.6451612903225806,Michigan,7.0,Men
2021,1458,1314,85,62,1,68.75735294117646,0.5862068965517241,Wisconsin,9.0,73.72777777777779,0.6428571428571429,North Carolina,8.0,Men
2000,1345,1328,66,62,1,70.7611111111111,0.6896551724137931,Purdue,6.0,70.83333333333333,0.8125,Oklahoma,3.0,Men
2024,1166,1332,86,73,1,76.88647342995169,0.71875,Creighton,3.0,74.69367588932806,0.6764705882352942,Oregon,11.0,Men
2017,1112,1388,69,60,1,71.05833333333334,0.8823529411764706,Arizona,2.0,65.46428571428572,0.875,St Mary's CA,7.0,Men
1990,1116,1314,96,73,1,91.875,0.8666666666666667,Arkansas,4.0,81.98684210526315,0.6129032258064516,North Carolina,8.0,Men
2018,1181,1233,89,67,1,80.84065934065933,0.7878787878787878,Duke,2.0,79.21538461538461,0.6060606060606061,Iona,15.0,Men
1987,1344,1207,88,73,1,83.0327380952381,0.7241379310344828,Providence,6.0,71.27272727272728,0.8461538461538461,Georgetown,1.0,Men
2000,1181,1242,69,64,1,84.60185185185185,0.8709677419354839,Duke,1.0,73.23232323232324,0.7096774193548387,Kansas,8.0,Men
2008,1437,1155,75,69,1,71.40833333333333,0.625,Villanova,12.0,78.69082125603865,0.71875,Clemson,5.0,Men
2005,1112,1329,79,78,1,75.64814814814815,0.8181818181818182,Arizona,3.0,74.6159420289855,0.7931034482758621,Oklahoma St,2.0,Men
2010,1325,1207,97,83,1,72.325,0.5882352941176471,Ohio,14.0,70.68695652173913,0.696969696969697,Georgetown,3.0,Men
2002,1231,1181,74,73,1,67.19856459330144,0.6333333333333333,Indiana,5.0,84.316091954023,0.90625,Duke,1.0,Men
1987,1393,1344,77,63,1,78.01333333333334,0.8064516129032258,Syracuse,2.0,83.0327380952381,0.7241379310344828,Providence,6.0,Men
1994,1116,1409,103,84,1,83.5625,0.8888888888888888,Arkansas,1.0,77.62142857142857,0.7407407407407407,Tulsa,12.0,Men
2004,1181,1106,96,61,1,78.3037037037037,0.84375,Duke,1.0,60.96875,0.5333333333333333,Alabama St,16.0,Men
2003,1328,1143,74,65,1,65.54166666666667,0.8,Oklahoma,1.0,73.17261904761905,0.7241379310344828,California,8.0,Men
2009,1328,1276,73,63,1,76.91111111111111,0.84375,Oklahoma,2.0,65.09514170040485,0.59375,Michigan,10.0,Men
1994,1409,1329,82,80,1,77.62142857142857,0.7407407407407407,Tulsa,12.0,77.38888888888889,0.7,Oklahoma St,4.0,Men
2010,1277,1308,70,67,1,71.08333333333334,0.75,Michigan St,5.0,76.73593073593074,0.65625,New Mexico St,12.0,Men
2000,1277,1393,75,58,1,71.40384615384616,0.7878787878787878,Michigan St,1.0,72.74166666666667,0.8275862068965517,Syracuse,4.0,Men
1999,1181,1283,78,61,1,84.453125,0.9696969696969697,Duke,1.0,72.375,0.6666666666666666,Missouri St,12.0,Men
1990,1116,1400,88,85,1,91.875,0.8666666666666667,Arkansas,4.0,92.11904761904762,0.7,Texas,10.0,Men
2009,1257,1373,79,72,1,66.65357142857144,0.8484848484848485,Louisville,1.0,76.6923076923077,0.7878787878787878,Siena,9.0,Men
1994,1278,1356,74,60,1,77.85227272727272,0.6451612903225806,Minnesota,6.0,75.38636363636363,0.7857142857142857,S Illinois,11.0,Men
1996,1163,1185,95,81,1,81.86666666666667,0.9375,Connecticut,1.0,78.58636363636364,0.8148148148148148,E Michigan,9.0,Men
2015,1181,1211,66,52,1,76.68103448275862,0.8787878787878788,Duke,1.0,72.73387096774194,0.9393939393939394,Gonzaga,2.0,Men
1995,1417,1163,102,96,1,85.37,0.9259259259259259,UCLA,1.0,78.32,0.8620689655172413,Connecticut,2.0,Men
2018,1437,1276,79,62,1,84.21666666666667,0.8823529411764706,Villanova,1.0,71.18518518518519,0.7941176470588235,Michigan,3.0,Men
1987,1344,1412,90,68,1,83.0327380952381,0.7241379310344828,Providence,6.0,73.53529411764706,0.6296296296296297,UAB,11.0,Men
1994,1181,1196,70,65,1,75.49565217391304,0.8214285714285714,Duke,2.0,73.9,0.78125,Florida,3.0,Men
1990,1207,1411,70,52,1,77.61403508771929,0.76,Georgetown,3.0,83.3235294117647,0.6071428571428571,TX Southern,14.0,Men
2014,1390,1307,58,53,1,72.13690476190476,0.6363636363636364,Stanford,10.0,70.24074074074075,0.8181818181818182,New Mexico,7.0,Men
2023,1242,1224,96,68,1,69.88359788359789,0.7941176470588235,Kansas,1.0,72.34868421052632,0.6129032258064516,Howard,16.0,Men
2002,1245,1104,71,58,1,71.37692307692308,0.8387096774193549,Kent,10.0,70.06043956043956,0.7878787878787878,Alabama,2.0,Men
2005,1280,1390,93,70,1,70.38181818181818,0.6875,Mississippi St,9.0,69.23611111111111,0.6,Stanford,8.0,Men
2014,1163,1246,60,54,1,67.44711538461539,0.7647058823529411,Connecticut,7.0,74.12916666666666,0.7058823529411765,Kentucky,8.0,Men
1996,1130,1231,64,51,1,76.29444444444445,0.6428571428571429,Boston College,11.0,74.88131313131314,0.6206896551724138,Indiana,6.0,Men
2001,1393,1218,79,69,1,69.79166666666666,0.75,Syracuse,5.0,71.88461538461539,0.5666666666666667,Hawaii,12.0,Men
2010,1458,1459,53,49,1,64.30978260869566,0.7419354838709677,Wisconsin,4.0,67.44749999999999,0.7575757575757576,Wofford,13.0,Men
2024,1345,1212,78,50,1,80.20689655172413,0.8787878787878788,Purdue,1.0,64.58193277310924,0.5483870967741935,Grambling,16.0,Men
2022,1314,1389,69,49,1,74.95833333333333,0.7272727272727273,North Carolina,8.0,65.55555555555556,0.6206896551724138,St Peter's,15.0,Men
2002,1332,1448,92,87,1,85.0,0.7333333333333333,Oregon,2.0,80.80833333333334,0.625,Wake Forest,7.0,Men
1992,1277,1283,61,54,1,71.88095238095238,0.75,Michigan St,5.0,60.91233766233766,0.7586206896551724,Missouri St,12.0,Men
2004,1272,1376,59,43,1,71.71428571428572,0.75,Memphis,7.0,68.9,0.696969696969697,South Carolina,10.0,Men
2008,1181,1125,71,70,1,80.32592592592593,0.84375,Duke,2.0,76.375,0.75,Belmont,15.0,Men
2025,1140,1458,91,89,1,76.63888888888889,0.7272727272727273,BYU,6.0,76.61111111111111,0.7428571428571429,Wisconsin,3.0,Men
2016,1181,1423,93,85,1,78.21739130434783,0.696969696969697,Duke,4.0,74.91304347826087,0.7666666666666667,UNC Wilmington,13.0,Men
2002,1462,1218,70,58,1,68.92,0.8333333333333334,Xavier,7.0,66.87777777777778,0.84375,Hawaii,10.0,Men
2008,1400,1122,74,54,1,74.19444444444446,0.8181818181818182,Texas,2.0,72.8125,0.7058823529411765,Austin Peay,15.0,Men
1990,1278,1431,64,61,1,81.0875,0.7142857142857143,Minnesota,6.0,67.2,0.6666666666666666,UTEP,11.0,Men
2017,1112,1315,100,82,1,71.05833333333334,0.8823529411764706,Arizona,2.0,76.07309941520467,0.6785714285714286,North Dakota,15.0,Men
2025,1196,1403,84,79,1,81.875,0.8823529411764706,Florida,1.0,78.5175,0.7575757575757576,Texas Tech,3.0,Men
2006,1417,1104,62,59,1,67.63888888888889,0.8181818181818182,UCLA,2.0,68.99019607843137,0.5862068965517241,Alabama,10.0,Men
2004,1242,1412,100,74,1,70.775,0.7142857142857143,Kansas,4.0,72.44444444444444,0.6896551724137931,UAB,9.0,Men
2018,1437,1452,90,78,1,84.21666666666667,0.8823529411764706,Villanova,1.0,77.71666666666667,0.7058823529411765,West Virginia,5.0,Men
1997,1112,1314,66,58,1,82.2719298245614,0.6785714285714286,Arizona,4.0,74.35416666666666,0.8,North Carolina,1.0,Men
2001,1112,1228,87,81,1,78.00324675324674,0.7586206896551724,Arizona,2.0,74.61309523809524,0.7741935483870968,Illinois,1.0,Men
1989,1281,1166,85,69,1,84.41758241758242,0.7878787878787878,Missouri,3.0,72.9,0.6666666666666666,Creighton,14.0,Men
2013,1455,1211,76,70,1,66.86538461538461,0.7647058823529411,Wichita St,9.0,72.93333333333334,0.9375,Gonzaga,1.0,Men
1998,1417,1276,85,82,1,83.07738095238095,0.7241379310344828,UCLA,6.0,74.21195652173913,0.7419354838709677,Michigan,3.0,Men
1986,1277,1207,80,68,1,81.33333333333334,0.75,Michigan St,5.0,75.20357142857142,0.7407407407407407,Georgetown,4.0,Men
2011,1163,1137,81,52,1,70.7991452991453,0.7428571428571429,Connecticut,3.0,69.35249999999999,0.7575757575757576,Bucknell,14.0,Men
1986,1246,1443,71,64,1,67.25595238095238,0.9032258064516129,Kentucky,1.0,65.7,0.7407407407407407,WKU,8.0,Men
2025,1403,1116,85,83,1,78.5175,0.7575757575757576,Texas Tech,3.0,74.79038461538461,0.6060606060606061,Arkansas,10.0,Men
2023,1266,1436,78,61,1,77.86904761904762,0.8235294117647058,Marquette,2.0,69.11363636363637,0.6875,Vermont,15.0,Men
2008,1280,1332,76,69,1,70.96818181818182,0.6875,Mississippi St,8.0,75.52991452991452,0.5806451612903226,Oregon,9.0,Men
2006,1452,1356,64,46,1,69.15,0.6551724137931034,West Virginia,6.0,60.053030303030305,0.7096774193548387,S Illinois,11.0,Men
2012,1307,1253,75,68,1,69.58974358974359,0.8125,New Mexico,5.0,73.39945652173913,0.7419354838709677,Long Beach St,12.0,Men
2013,1257,1332,77,69,1,72.5,0.8529411764705882,Louisville,1.0,66.98076923076923,0.7647058823529411,Oregon,12.0,Men
2015,1181,1277,81,61,1,76.68103448275862,0.8787878787878788,Duke,1.0,70.79841897233202,0.6764705882352942,Michigan St,7.0,Men
2017,1124,1425,82,78,1,69.82738095238095,0.7741935483870968,Baylor,3.0,76.22222222222223,0.7272727272727273,USC,11.0,Men
2010,1268,1222,89,77,1,75.7215909090909,0.7333333333333333,Maryland,4.0,78.41666666666666,0.5454545454545454,Houston,13.0,Men
1996,1207,1290,93,56,1,77.64583333333334,0.7741935483870968,Georgetown,2.0,83.30555555555554,0.75,MS Valley St,15.0,Men
1986,1277,1449,72,70,1,81.33333333333334,0.75,Michigan St,5.0,71.17464114832535,0.6333333333333333,Washington,12.0,Men
2018,1276,1199,58,54,1,71.18518518518519,0.7941176470588235,Michigan,3.0,79.45227272727273,0.6451612903225806,Florida St,9.0,Men
2024,1112,1173,78,68,1,83.9225,0.7575757575757576,Arizona,2.0,69.92559523809524,0.7741935483870968,Dayton,7.0,Men
1992,1153,1277,77,65,1,75.64,0.8620689655172413,Cincinnati,4.0,71.88095238095238,0.75,Michigan St,5.0,Men
2022,1181,1403,78,73,1,77.0952380952381,0.8235294117647058,Duke,2.0,68.28,0.7352941176470589,Texas Tech,3.0,Men
2009,1314,1437,83,69,1,85.60185185185185,0.8709677419354839,North Carolina,1.0,72.27472527472528,0.7878787878787878,Villanova,3.0,Men
2003,1181,1141,86,60,1,78.91666666666666,0.8,Duke,3.0,73.67391304347825,0.7931034482758621,C Michigan,11.0,Men
2017,1376,1196,77,70,1,70.04761904761905,0.6774193548387096,South Carolina,7.0,74.77083333333334,0.75,Florida,4.0,Men
2009,1113,1396,66,57,1,67.60416666666667,0.7272727272727273,Arizona St,6.0,67.81818181818181,0.6666666666666666,Temple,11.0,Men
1991,1400,1389,73,65,1,85.53977272727272,0.7333333333333333,Texas,5.0,67.08333333333334,0.8,St Peter's,12.0,Men
1997,1130,1434,73,66,1,72.86011904761905,0.7241379310344828,Boston College,5.0,71.6969696969697,0.7857142857142857,Valparaiso,12.0,Men
2012,1243,1379,70,64,1,69.92142857142858,0.6774193548387096,Kansas St,8.0,69.19565217391305,0.7419354838709677,Southern Miss,9.0,Men
2012,1242,1178,65,50,1,72.23148148148148,0.8181818181818182,Kansas,2.0,69.80961538461538,0.6060606060606061,Detroit,15.0,Men
2007,1277,1266,61,49,1,62.40909090909091,0.6666666666666666,Michigan St,9.0,69.97101449275362,0.71875,Marquette,8.0,Men
2014,1390,1242,60,57,1,72.13690476190476,0.6363636363636364,Stanford,10.0,76.74305555555556,0.7272727272727273,Kansas,2.0,Men
2022,1417,1388,72,56,1,74.44,0.78125,UCLA,4.0,65.55952380952381,0.7741935483870968,St Mary's CA,5.0,Men
1996,1269,1116,79,63,1,74.80645161290323,0.96875,Massachusetts,1.0,76.98611111111111,0.6,Arkansas,12.0,Men
1997,1417,1235,74,73,1,76.69047619047619,0.75,UCLA,2.0,64.875,0.7142857142857143,Iowa St,6.0,Men
2023,1120,1234,83,75,1,71.75833333333333,0.625,Auburn,9.0,78.28947368421052,0.59375,Iowa,8.0,Men
2007,1246,1437,67,58,1,72.38744588744589,0.65625,Kentucky,8.0,69.7095238095238,0.6774193548387096,Villanova,9.0,Men
2016,1242,1268,79,63,1,75.32327586206897,0.8787878787878788,Kansas,1.0,72.64583333333334,0.75,Maryland,5.0,Men
2009,1112,1428,84,71,1,70.73684210526315,0.59375,Arizona,12.0,68.22916666666666,0.75,Utah,5.0,Men
1987,1283,1155,65,60,1,64.42173913043479,0.8214285714285714,Missouri St,13.0,83.52173913043478,0.8214285714285714,Clemson,4.0,Men
2005,1452,1403,65,60,1,66.63095238095238,0.6774193548387096,West Virginia,7.0,74.15,0.6666666666666666,Texas Tech,6.0,Men
2017,1462,1112,73,71,1,73.35714285714286,0.6176470588235294,Xavier,11.0,71.05833333333334,0.8823529411764706,Arizona,2.0,Men
1995,1417,1116,89,78,1,85.37,0.9259259259259259,UCLA,1.0,83.75641025641025,0.8125,Arkansas,2.0,Men
1997,1112,1246,84,79,1,82.2719298245614,0.6785714285714286,Arizona,4.0,77.98706896551724,0.8787878787878788,Kentucky,1.0,Men
2022,1235,1261,59,54,1,64.54166666666667,0.625,Iowa St,11.0,71.20454545454545,0.6666666666666666,LSU,6.0,Men
2009,1329,1397,77,75,1,79.5909090909091,0.6666666666666666,Oklahoma St,8.0,76.57738095238095,0.6363636363636364,Tennessee,9.0,Men
2013,1196,1195,62,50,1,68.01098901098901,0.7878787878787878,Florida,3.0,71.97727272727272,0.6875,FGCU,15.0,Men
1996,1269,1416,92,70,1,74.80645161290323,0.96875,Massachusetts,1.0,75.77777777777777,0.35714285714285715,UCF,16.0,Men
2021,1333,1329,80,70,1,68.48958333333334,0.5714285714285714,Oregon St,12.0,76.45,0.7142857142857143,Oklahoma St,4.0,Men
1999,1385,1231,86,61,1,76.00999999999999,0.7575757575757576,St John's,3.0,72.4,0.6875,Indiana,6.0,Men
1999,1277,1291,76,53,1,67.16071428571428,0.875,Michigan St,1.0,68.71904761904761,0.5172413793103449,Mt St Mary's,16.0,Men
1985,1234,1116,63,54,0,66.475,0.6666666666666666,Iowa,8.0,63.976190476190474,0.6363636363636364,Arkansas,9.0,Men
1985,1345,1120,59,58,0,68.59191176470588,0.68,Purdue,6.0,69.60606060606061,0.6206896551724138,Auburn,11.0,Men
1985,1425,1229,58,55,0,65.8625730994152,0.6785714285714286,USC,8.0,69.17142857142858,0.7407407407407407,Illinois St,9.0,Men
1985,1325,1242,49,38,0,67.65357142857144,0.7407407407407407,Ohio,14.0,73.04037267080746,0.7666666666666667,Kansas,3.0,Men
1985,1449,1246,66,58,0,62.628787878787875,0.7096774193548387,Washington,5.0,65.27083333333333,0.5714285714285714,Kentucky,12.0,Men
1985,1338,1256,78,54,0,69.31515151515151,0.5769230769230769,Pittsburgh,12.0,73.11538461538461,0.9285714285714286,Louisiana Tech,5.0,Men
1985,1233,1260,59,58,0,73.735,0.8620689655172413,Iona,13.0,83.9,0.8333333333333334,Loyola-Chicago,4.0,Men
1985,1333,1323,79,70,0,60.26488095238095,0.7241379310344828,Oregon St,10.0,69.225,0.7142857142857143,Notre Dame,7.0,Men
1985,1235,1326,75,64,0,71.3406862745098,0.5862068965517241,Iowa St,13.0,76.73099415204678,0.6785714285714286,Ohio St,4.0,Men
1985,1299,1328,96,83,0,68.875,0.6666666666666666,NC A&T,16.0,83.9,0.8333333333333334,Oklahoma,1.0,Men
1985,1330,1374,85,68,0,72.52525252525251,0.6206896551724138,Old Dominion,12.0,73.51136363636363,0.7333333333333333,SMU,5.0,Men
1985,1439,1396,60,57,0,78.60855263157895,0.7037037037037037,Virginia Tech,9.0,63.7125,0.8275862068965517,Temple,8.0,Men
1985,1112,1104,50,41,0,64.63888888888889,0.6666666666666666,Arizona,10.0,66.10317460317461,0.7,Alabama,7.0,Men
